"filename","version","vuln_count","date"
"myisamlog","version_2.0",19,NA
"myisamlog","version_1.1",19,NA
"myisamlog","version_1.0",0,NA
"sudoreplay","version_3.1.1",0,NA
"sudoreplay","version_3.1",0,NA
"sudoreplay","version_3.0",0,NA
"sudoreplay","version_2.2.1",0,NA
"sudoreplay","version_2.2",0,NA
"sudoreplay","version_2.1.post1",34,NA
"sudoreplay","version_2.1",34,NA
"sudoreplay","version_2.0",34,NA
"sudoreplay","version_1.1",34,NA
"sudoreplay","version_1.0",0,NA
"ldappasswd","version_3.1.1",0,NA
"ldappasswd","version_3.1",0,NA
"ldappasswd","version_3.0",0,NA
"ldappasswd","version_2.2.1",0,NA
"ldappasswd","version_2.2",0,NA
"ldappasswd","version_2.1.post1",91,NA
"ldappasswd","version_2.1",91,NA
"ldappasswd","version_2.0",91,NA
"ldappasswd","version_1.1",91,NA
"ldappasswd","version_1.0",0,NA
"mv","version_3.1.1",0,NA
"mv","version_3.1",0,NA
"mv","version_3.0",0,NA
"mv","version_2.2.1",0,NA
"mv","version_2.2",0,NA
"mv","version_2.1.post1",39,NA
"mv","version_2.1",39,NA
"mv","version_2.0",39,NA
"mv","version_1.1",39,NA
"mv","version_1.0",0,NA
"xfce4-session-settings","version_3.1.1",0,NA
"xfce4-session-settings","version_3.1",0,NA
"xfce4-session-settings","version_3.0",0,NA
"xfce4-session-settings","version_2.2.1",0,NA
"xfce4-session-settings","version_2.2",0,NA
"xfce4-session-settings","version_2.1.post1",91,NA
"xfce4-session-settings","version_2.1",91,NA
"xfce4-session-settings","version_2.0",91,NA
"xfce4-session-settings","version_1.1",91,NA
"xfce4-session-settings","version_1.0",0,NA
"heartbleeder","version_3.1.1",0,NA
"heartbleeder","version_3.1",0,NA
"heartbleeder","version_3.0",0,NA
"heartbleeder","version_2.2.1",0,NA
"heartbleeder","version_2.2",0,NA
"heartbleeder","version_2.1.post1",0,NA
"heartbleeder","version_2.1",0,NA
"heartbleeder","version_2.0",0,NA
"heartbleeder","version_1.1",0,NA
"heartbleeder","version_1.0",0,NA
"grub-fstest","version_3.1.1",21,NA
"grub-fstest","version_3.1",0,NA
"grub-fstest","version_3.0",21,NA
"grub-fstest","version_2.2.1",21,NA
"grub-fstest","version_2.2",21,NA
"grub-fstest","version_2.1.post1",80,NA
"grub-fstest","version_2.1",80,NA
"grub-fstest","version_2.0",80,NA
"grub-fstest","version_1.1",80,NA
"grub-fstest","version_1.0",0,NA
"gdbus","version_3.1.1",0,NA
"gdbus","version_3.1",0,NA
"gdbus","version_3.0",0,NA
"gdbus","version_2.2.1",0,NA
"gdbus","version_2.2",0,NA
"gdbus","version_2.1.post1",91,NA
"gdbus","version_2.1",91,NA
"gdbus","version_2.0",91,NA
"gdbus","version_1.1",91,NA
"gdbus","version_1.0",0,NA
"do_post","version_3.1.1",0,NA
"do_post","version_3.1",0,NA
"do_post","version_3.0",0,NA
"do_post","version_2.2.1",0,NA
"do_post","version_2.2",0,NA
"do_post","version_2.1.post1",80,NA
"do_post","version_2.1",80,NA
"do_post","version_2.0",80,NA
"do_post","version_1.1",80,NA
"do_post","version_1.0",0,NA
"trust","version_3.1.1",0,NA
"trust","version_3.1",0,NA
"trust","version_3.0",0,NA
"trust","version_2.2.1",0,NA
"trust","version_2.2",0,NA
"trust","version_2.1.post1",75,NA
"trust","version_2.1",75,NA
"trust","version_2.0",75,NA
"trust","version_1.1",75,NA
"trust","version_1.0",0,NA
"mariadb-import","version_3.1.1",58,NA
"mariadb-import","version_3.1",0,NA
"mariadb-import","version_3.0",58,NA
"mariadb-import","version_2.2.1",58,NA
"mariadb-import","version_2.2",58,NA
"mariadb-import","version_2.1.post1",138,NA
"mariadb-import","version_2.1",138,NA
"mariadb-import","version_2.0",138,NA
"mariadb-import","version_1.1",138,NA
"mariadb-import","version_1.0",0,NA
"mariadb-tzinfo-to-sql","version_3.1.1",58,NA
"mariadb-tzinfo-to-sql","version_3.1",0,NA
"mariadb-tzinfo-to-sql","version_3.0",58,NA
"mariadb-tzinfo-to-sql","version_2.2.1",58,NA
"mariadb-tzinfo-to-sql","version_2.2",58,NA
"mariadb-tzinfo-to-sql","version_2.1.post1",138,NA
"mariadb-tzinfo-to-sql","version_2.1",138,NA
"mariadb-tzinfo-to-sql","version_2.0",138,NA
"mariadb-tzinfo-to-sql","version_1.1",138,NA
"mariadb-tzinfo-to-sql","version_1.0",0,NA
"ntfswipe","version_3.1.1",0,NA
"ntfswipe","version_3.1",0,NA
"ntfswipe","version_3.0",0,NA
"ntfswipe","version_2.2.1",0,NA
"ntfswipe","version_2.2",0,NA
"ntfswipe","version_2.1.post1",80,NA
"ntfswipe","version_2.1",80,NA
"ntfswipe","version_2.0",80,NA
"ntfswipe","version_1.1",80,NA
"ntfswipe","version_1.0",0,NA
"bulk_extractor","version_3.1.1",0,NA
"bulk_extractor","version_3.1",0,NA
"bulk_extractor","version_3.0",0,NA
"bulk_extractor","version_2.2.1",0,NA
"bulk_extractor","version_2.2",0,NA
"bulk_extractor","version_2.1.post1",80,NA
"bulk_extractor","version_2.1",80,NA
"bulk_extractor","version_2.0",80,NA
"bulk_extractor","version_1.1",80,NA
"bulk_extractor","version_1.0",0,NA
"ntfsrecover","version_3.1.1",0,NA
"ntfsrecover","version_3.1",0,NA
"ntfsrecover","version_3.0",0,NA
"ntfsrecover","version_2.2.1",0,NA
"ntfsrecover","version_2.2",0,NA
"ntfsrecover","version_2.1.post1",80,NA
"ntfsrecover","version_2.1",80,NA
"ntfsrecover","version_2.0",80,NA
"ntfsrecover","version_1.1",80,NA
"ntfsrecover","version_1.0",0,NA
"skipfish","version_3.1.1",0,NA
"skipfish","version_3.1",0,NA
"skipfish","version_3.0",0,NA
"skipfish","version_2.2.1",0,NA
"skipfish","version_2.2",0,NA
"skipfish","version_2.1.post1",80,NA
"skipfish","version_2.1",80,NA
"skipfish","version_2.0",80,NA
"skipfish","version_1.1",80,NA
"skipfish","version_1.0",0,NA
"parole","version_3.1.1",20,NA
"parole","version_3.1",0,NA
"parole","version_3.0",20,NA
"parole","version_2.2.1",20,NA
"parole","version_2.2",20,NA
"parole","version_2.1.post1",119,NA
"parole","version_2.1",119,NA
"parole","version_2.0",119,NA
"parole","version_1.1",119,NA
"parole","version_1.0",0,NA
"cgpt","version_3.1.1",0,NA
"cgpt","version_3.1",0,NA
"cgpt","version_3.0",0,NA
"cgpt","version_2.2.1",0,NA
"cgpt","version_2.2",0,NA
"cgpt","version_2.1.post1",21,NA
"cgpt","version_2.1",21,NA
"cgpt","version_2.0",21,NA
"cgpt","version_1.1",21,NA
"cgpt","version_1.0",0,NA
"out123","version_3.1.1",0,NA
"out123","version_3.1",0,NA
"out123","version_3.0",0,NA
"out123","version_2.2.1",0,NA
"out123","version_2.2",0,NA
"out123","version_2.1.post1",80,NA
"out123","version_2.1",80,NA
"out123","version_2.0",80,NA
"out123","version_1.1",80,NA
"out123","version_1.0",0,NA
"wash","version_3.1.1",0,NA
"wash","version_3.1",0,NA
"wash","version_3.0",0,NA
"wash","version_2.2.1",0,NA
"wash","version_2.2",0,NA
"wash","version_2.1.post1",19,NA
"wash","version_2.1",19,NA
"wash","version_2.0",19,NA
"wash","version_1.1",19,NA
"wash","version_1.0",0,NA
"objcopy","version_3.1.1",4,NA
"objcopy","version_3.1",0,NA
"objcopy","version_3.0",4,NA
"objcopy","version_2.2.1",0,NA
"objcopy","version_2.2",0,NA
"objcopy","version_2.1.post1",0,NA
"objcopy","version_2.1",0,NA
"objcopy","version_2.0",0,NA
"objcopy","version_1.1",0,NA
"objcopy","version_1.0",0,NA
"atk6-implementation6","version_3.1.1",0,NA
"atk6-implementation6","version_3.1",0,NA
"atk6-implementation6","version_3.0",0,NA
"atk6-implementation6","version_2.2.1",0,NA
"atk6-implementation6","version_2.2",0,NA
"atk6-implementation6","version_2.1.post1",80,NA
"atk6-implementation6","version_2.1",80,NA
"atk6-implementation6","version_2.0",80,NA
"atk6-implementation6","version_1.1",80,NA
"atk6-implementation6","version_1.0",0,NA
"xsm","version_3.1.1",0,NA
"xsm","version_3.1",0,NA
"xsm","version_3.0",0,NA
"xsm","version_2.2.1",0,NA
"xsm","version_2.2",0,NA
"xsm","version_2.1.post1",80,NA
"xsm","version_2.1",80,NA
"xsm","version_2.0",80,NA
"xsm","version_1.1",80,NA
"xsm","version_1.0",0,NA
"fiwalk","version_3.1.1",0,NA
"fiwalk","version_3.1",0,NA
"fiwalk","version_3.0",0,NA
"fiwalk","version_2.2.1",0,NA
"fiwalk","version_2.2",0,NA
"fiwalk","version_2.1.post1",80,NA
"fiwalk","version_2.1",80,NA
"fiwalk","version_2.0",80,NA
"fiwalk","version_1.1",80,NA
"fiwalk","version_1.0",0,NA
"git-shell","version_3.1.1",0,NA
"git-shell","version_3.1",0,NA
"git-shell","version_3.0",0,NA
"git-shell","version_2.2.1",0,NA
"git-shell","version_2.2",0,NA
"git-shell","version_2.1.post1",21,NA
"git-shell","version_2.1",21,NA
"git-shell","version_2.0",21,NA
"git-shell","version_1.1",21,NA
"git-shell","version_1.0",0,NA
"ldapsearch","version_3.1.1",4,NA
"ldapsearch","version_3.1",0,NA
"ldapsearch","version_3.0",4,NA
"ldapsearch","version_2.2.1",4,NA
"ldapsearch","version_2.2",4,NA
"ldapsearch","version_2.1.post1",95,NA
"ldapsearch","version_2.1",95,NA
"ldapsearch","version_2.0",95,NA
"ldapsearch","version_1.1",95,NA
"ldapsearch","version_1.0",0,NA
"nmap_centos5","version_3.1.1",10,NA
"nmap_centos5","version_3.1",0,NA
"nmap_centos5","version_3.0",10,NA
"nmap_centos5","version_2.2.1",0,NA
"nmap_centos5","version_2.2",0,NA
"nmap_centos5","version_2.1.post1",99,NA
"nmap_centos5","version_2.1",99,NA
"nmap_centos5","version_2.0",99,NA
"nmap_centos5","version_1.1",99,NA
"nmap_centos5","version_1.0",0,NA
"rafind2","version_3.1.1",0,NA
"rafind2","version_3.1",0,NA
"rafind2","version_3.0",0,NA
"rafind2","version_2.2.1",0,NA
"rafind2","version_2.2",0,NA
"rafind2","version_2.1.post1",80,NA
"rafind2","version_2.1",80,NA
"rafind2","version_2.0",80,NA
"rafind2","version_1.1",80,NA
"rafind2","version_1.0",0,NA
"dos2unix","version_3.1.1",0,NA
"dos2unix","version_3.1",0,NA
"dos2unix","version_3.0",0,NA
"dos2unix","version_2.2.1",0,NA
"dos2unix","version_2.2",0,NA
"dos2unix","version_2.1.post1",97,NA
"dos2unix","version_2.1",97,NA
"dos2unix","version_2.0",97,NA
"dos2unix","version_1.1",97,NA
"dos2unix","version_1.0",0,NA
"find","version_3.1.1",0,NA
"find","version_3.1",0,NA
"find","version_3.0",0,NA
"find","version_2.2.1",0,NA
"find","version_2.2",0,NA
"find","version_2.1.post1",80,NA
"find","version_2.1",80,NA
"find","version_2.0",80,NA
"find","version_1.1",80,NA
"find","version_1.0",0,NA
"replace","version_3.1.1",0,NA
"replace","version_3.1",0,NA
"replace","version_3.0",0,NA
"replace","version_2.2.1",0,NA
"replace","version_2.2",0,NA
"replace","version_2.1.post1",80,NA
"replace","version_2.1",80,NA
"replace","version_2.0",80,NA
"replace","version_1.1",80,NA
"replace","version_1.0",0,NA
"vim.basic","version_3.1.1",0,NA
"vim.basic","version_3.1",0,NA
"vim.basic","version_3.0",0,NA
"vim.basic","version_2.2.1",0,NA
"vim.basic","version_2.2",0,NA
"vim.basic","version_2.1.post1",74,NA
"vim.basic","version_2.1",74,NA
"vim.basic","version_2.0",74,NA
"vim.basic","version_1.1",74,NA
"vim.basic","version_1.0",0,NA
"aria_dump_log","version_3.1.1",0,NA
"aria_dump_log","version_3.1",0,NA
"aria_dump_log","version_3.0",0,NA
"aria_dump_log","version_2.2.1",0,NA
"aria_dump_log","version_2.2",0,NA
"aria_dump_log","version_2.1.post1",19,NA
"aria_dump_log","version_2.1",19,NA
"aria_dump_log","version_2.0",19,NA
"aria_dump_log","version_1.1",19,NA
"aria_dump_log","version_1.0",0,NA
"ln","version_3.1.1",0,NA
"ln","version_3.1",0,NA
"ln","version_3.0",0,NA
"ln","version_2.2.1",0,NA
"ln","version_2.2",0,NA
"ln","version_2.1.post1",39,NA
"ln","version_2.1",39,NA
"ln","version_2.0",39,NA
"ln","version_1.1",39,NA
"ln","version_1.0",0,NA
"size","version_3.1.1",4,NA
"size","version_3.1",0,NA
"size","version_3.0",4,NA
"size","version_2.2.1",0,NA
"size","version_2.2",0,NA
"size","version_2.1.post1",0,NA
"size","version_2.1",0,NA
"size","version_2.0",0,NA
"size","version_1.1",0,NA
"size","version_1.0",0,NA
"socat","version_3.1.1",0,NA
"socat","version_3.1",0,NA
"socat","version_3.0",0,NA
"socat","version_2.2.1",0,NA
"socat","version_2.2",0,NA
"socat","version_2.1.post1",0,NA
"socat","version_2.1",0,NA
"socat","version_2.0",0,NA
"socat","version_1.1",0,NA
"socat","version_1.0",0,NA
"unix2dos","version_3.1.1",0,NA
"unix2dos","version_3.1",0,NA
"unix2dos","version_3.0",0,NA
"unix2dos","version_2.2.1",0,NA
"unix2dos","version_2.2",0,NA
"unix2dos","version_2.1.post1",97,NA
"unix2dos","version_2.1",97,NA
"unix2dos","version_2.0",97,NA
"unix2dos","version_1.1",97,NA
"unix2dos","version_1.0",0,NA
"xfwm4-workspace-settings","version_3.1.1",0,NA
"xfwm4-workspace-settings","version_3.1",0,NA
"xfwm4-workspace-settings","version_3.0",0,NA
"xfwm4-workspace-settings","version_2.2.1",0,NA
"xfwm4-workspace-settings","version_2.2",0,NA
"xfwm4-workspace-settings","version_2.1.post1",91,NA
"xfwm4-workspace-settings","version_2.1",91,NA
"xfwm4-workspace-settings","version_2.0",91,NA
"xfwm4-workspace-settings","version_1.1",91,NA
"xfwm4-workspace-settings","version_1.0",0,NA
"scp","version_3.1.1",0,NA
"scp","version_3.1",0,NA
"scp","version_3.0",0,NA
"scp","version_2.2.1",0,NA
"scp","version_2.2",0,NA
"scp","version_2.1.post1",80,NA
"scp","version_2.1",80,NA
"scp","version_2.0",80,NA
"scp","version_1.1",80,NA
"scp","version_1.0",0,NA
"cherrytree","version_3.1.1",2,NA
"cherrytree","version_3.1",0,NA
"cherrytree","version_3.0",2,NA
"cherrytree","version_2.2.1",3,NA
"cherrytree","version_2.2",3,NA
"cherrytree","version_2.1.post1",19,NA
"cherrytree","version_2.1",19,NA
"cherrytree","version_2.0",19,NA
"cherrytree","version_1.1",19,NA
"cherrytree","version_1.0",0,NA
"ls","version_3.1.1",0,NA
"ls","version_3.1",0,NA
"ls","version_3.0",0,NA
"ls","version_2.2.1",0,NA
"ls","version_2.2",0,NA
"ls","version_2.1.post1",80,NA
"ls","version_2.1",80,NA
"ls","version_2.0",80,NA
"ls","version_1.1",80,NA
"ls","version_1.0",0,NA
"arj","version_3.1.1",0,NA
"arj","version_3.1",0,NA
"arj","version_3.0",0,NA
"arj","version_2.2.1",0,NA
"arj","version_2.2",0,NA
"arj","version_2.1.post1",90,NA
"arj","version_2.1",90,NA
"arj","version_2.0",90,NA
"arj","version_1.1",90,NA
"arj","version_1.0",0,NA
"colormgr","version_3.1.1",0,NA
"colormgr","version_3.1",0,NA
"colormgr","version_3.0",0,NA
"colormgr","version_2.2.1",0,NA
"colormgr","version_2.2",0,NA
"colormgr","version_2.1.post1",91,NA
"colormgr","version_2.1",91,NA
"colormgr","version_2.0",91,NA
"colormgr","version_1.1",91,NA
"colormgr","version_1.0",0,NA
"winexe","version_3.1.1",18,NA
"winexe","version_3.1",0,NA
"winexe","version_3.0",18,NA
"winexe","version_2.2.1",18,NA
"winexe","version_2.2",18,NA
"winexe","version_2.1.post1",98,NA
"winexe","version_2.1",98,NA
"winexe","version_2.0",98,NA
"winexe","version_1.1",98,NA
"winexe","version_1.0",0,NA
"profiles","version_3.1.1",18,NA
"profiles","version_3.1",0,NA
"profiles","version_3.0",18,NA
"profiles","version_2.2.1",18,NA
"profiles","version_2.2",18,NA
"profiles","version_2.1.post1",98,NA
"profiles","version_2.1",98,NA
"profiles","version_2.0",98,NA
"profiles","version_1.1",98,NA
"profiles","version_1.0",0,NA
"msrpcfuzz","version_3.1.1",0,NA
"msrpcfuzz","version_3.1",0,NA
"msrpcfuzz","version_3.0",0,NA
"msrpcfuzz","version_2.2.1",0,NA
"msrpcfuzz","version_2.2",0,NA
"msrpcfuzz","version_2.1.post1",80,NA
"msrpcfuzz","version_2.1",80,NA
"msrpcfuzz","version_2.0",80,NA
"msrpcfuzz","version_1.1",80,NA
"msrpcfuzz","version_1.0",0,NA
"cp","version_3.1.1",0,NA
"cp","version_3.1",0,NA
"cp","version_3.0",0,NA
"cp","version_2.2.1",0,NA
"cp","version_2.2",0,NA
"cp","version_2.1.post1",39,NA
"cp","version_2.1",39,NA
"cp","version_2.0",39,NA
"cp","version_1.1",39,NA
"cp","version_1.0",0,NA
"ytasm","version_3.1.1",4,NA
"ytasm","version_3.1",0,NA
"ytasm","version_3.0",4,NA
"ytasm","version_2.2.1",0,NA
"ytasm","version_2.2",0,NA
"ytasm","version_2.1.post1",0,NA
"ytasm","version_2.1",0,NA
"ytasm","version_2.0",0,NA
"ytasm","version_1.1",0,NA
"ytasm","version_1.0",0,NA
"filan","version_3.1.1",0,NA
"filan","version_3.1",0,NA
"filan","version_3.0",0,NA
"filan","version_2.2.1",0,NA
"filan","version_2.2",0,NA
"filan","version_2.1.post1",80,NA
"filan","version_2.1",80,NA
"filan","version_2.0",80,NA
"filan","version_1.1",80,NA
"filan","version_1.0",0,NA
"tcpprep","version_3.1.1",0,NA
"tcpprep","version_3.1",0,NA
"tcpprep","version_3.0",0,NA
"tcpprep","version_2.2.1",0,NA
"tcpprep","version_2.2",0,NA
"tcpprep","version_2.1.post1",80,NA
"tcpprep","version_2.1",80,NA
"tcpprep","version_2.0",80,NA
"tcpprep","version_1.1",80,NA
"tcpprep","version_1.0",0,NA
"svnbench","version_3.1.1",0,NA
"svnbench","version_3.1",0,NA
"svnbench","version_3.0",0,NA
"svnbench","version_2.2.1",0,NA
"svnbench","version_2.2",0,NA
"svnbench","version_2.1.post1",91,NA
"svnbench","version_2.1",91,NA
"svnbench","version_2.0",91,NA
"svnbench","version_1.1",91,NA
"svnbench","version_1.0",0,NA
"sudo","version_3.1.1",0,NA
"sudo","version_3.1",0,NA
"sudo","version_3.0",0,NA
"sudo","version_2.2.1",0,NA
"sudo","version_2.2",0,NA
"sudo","version_2.1.post1",39,NA
"sudo","version_2.1",39,NA
"sudo","version_2.0",39,NA
"sudo","version_1.1",39,NA
"sudo","version_1.0",0,NA
"nm-connection-editor","version_3.1.1",0,NA
"nm-connection-editor","version_3.1",0,NA
"nm-connection-editor","version_3.0",0,NA
"nm-connection-editor","version_2.2.1",0,NA
"nm-connection-editor","version_2.2",0,NA
"nm-connection-editor","version_2.1.post1",99,NA
"nm-connection-editor","version_2.1",99,NA
"nm-connection-editor","version_2.0",99,NA
"nm-connection-editor","version_1.1",99,NA
"nm-connection-editor","version_1.0",0,NA
"ncdu","version_3.1.1",2,NA
"ncdu","version_3.1",0,NA
"ncdu","version_3.0",2,NA
"ncdu","version_2.2.1",0,NA
"ncdu","version_2.2",0,NA
"ncdu","version_2.1.post1",0,NA
"ncdu","version_2.1",0,NA
"ncdu","version_2.0",0,NA
"ncdu","version_1.1",0,NA
"ncdu","version_1.0",0,NA
"xfce4-accessibility-settings","version_3.1.1",0,NA
"xfce4-accessibility-settings","version_3.1",0,NA
"xfce4-accessibility-settings","version_3.0",0,NA
"xfce4-accessibility-settings","version_2.2.1",0,NA
"xfce4-accessibility-settings","version_2.2",0,NA
"xfce4-accessibility-settings","version_2.1.post1",91,NA
"xfce4-accessibility-settings","version_2.1",91,NA
"xfce4-accessibility-settings","version_2.0",91,NA
"xfce4-accessibility-settings","version_1.1",91,NA
"xfce4-accessibility-settings","version_1.0",0,NA
"ldapcompare","version_3.1.1",0,NA
"ldapcompare","version_3.1",0,NA
"ldapcompare","version_3.0",0,NA
"ldapcompare","version_2.2.1",0,NA
"ldapcompare","version_2.2",0,NA
"ldapcompare","version_2.1.post1",91,NA
"ldapcompare","version_2.1",91,NA
"ldapcompare","version_2.0",91,NA
"ldapcompare","version_1.1",91,NA
"ldapcompare","version_1.0",0,NA
"myisam_ftdump","version_3.1.1",0,NA
"myisam_ftdump","version_3.1",0,NA
"myisam_ftdump","version_3.0",0,NA
"myisam_ftdump","version_2.2.1",0,NA
"myisam_ftdump","version_2.2",0,NA
"myisam_ftdump","version_2.1.post1",19,NA
"myisam_ftdump","version_2.1",19,NA
"myisam_ftdump","version_2.0",19,NA
"myisam_ftdump","version_1.1",19,NA
"myisam_ftdump","version_1.0",0,NA
"dbd","version_3.1.1",0,NA
"dbd","version_3.1",0,NA
"dbd","version_3.0",0,NA
"dbd","version_2.2.1",0,NA
"dbd","version_2.2",0,NA
"dbd","version_2.1.post1",80,NA
"dbd","version_2.1",80,NA
"dbd","version_2.0",80,NA
"dbd","version_1.1",80,NA
"dbd","version_1.0",0,NA
"chown","version_3.1.1",0,NA
"chown","version_3.1",0,NA
"chown","version_3.0",0,NA
"chown","version_2.2.1",0,NA
"chown","version_2.2",0,NA
"chown","version_2.1.post1",80,NA
"chown","version_2.1",80,NA
"chown","version_2.0",80,NA
"chown","version_1.1",80,NA
"chown","version_1.0",0,NA
"ntfsdecrypt","version_3.1.1",0,NA
"ntfsdecrypt","version_3.1",0,NA
"ntfsdecrypt","version_3.0",0,NA
"ntfsdecrypt","version_2.2.1",0,NA
"ntfsdecrypt","version_2.2",0,NA
"ntfsdecrypt","version_2.1.post1",80,NA
"ntfsdecrypt","version_2.1",80,NA
"ntfsdecrypt","version_2.0",80,NA
"ntfsdecrypt","version_1.1",80,NA
"ntfsdecrypt","version_1.0",0,NA
"innochecksum","version_3.1.1",0,NA
"innochecksum","version_3.1",0,NA
"innochecksum","version_3.0",0,NA
"innochecksum","version_2.2.1",0,NA
"innochecksum","version_2.2",0,NA
"innochecksum","version_2.1.post1",21,NA
"innochecksum","version_2.1",21,NA
"innochecksum","version_2.0",21,NA
"innochecksum","version_1.1",21,NA
"innochecksum","version_1.0",0,NA
"zsh","version_3.1.1",1,NA
"zsh","version_3.1",0,NA
"zsh","version_3.0",1,NA
"zsh","version_2.2.1",0,NA
"zsh","version_2.2",0,NA
"zsh","version_2.1.post1",19,NA
"zsh","version_2.1",19,NA
"zsh","version_2.0",19,NA
"zsh","version_1.1",19,NA
"zsh","version_1.0",0,NA
"post_fuzz","version_3.1.1",0,NA
"post_fuzz","version_3.1",0,NA
"post_fuzz","version_3.0",0,NA
"post_fuzz","version_2.2.1",0,NA
"post_fuzz","version_2.2",0,NA
"post_fuzz","version_2.1.post1",80,NA
"post_fuzz","version_2.1",80,NA
"post_fuzz","version_2.0",80,NA
"post_fuzz","version_1.1",80,NA
"post_fuzz","version_1.0",0,NA
"xfce4-clipman-history","version_3.1.1",0,NA
"xfce4-clipman-history","version_3.1",0,NA
"xfce4-clipman-history","version_3.0",0,NA
"xfce4-clipman-history","version_2.2.1",0,NA
"xfce4-clipman-history","version_2.2",0,NA
"xfce4-clipman-history","version_2.1.post1",91,NA
"xfce4-clipman-history","version_2.1",91,NA
"xfce4-clipman-history","version_2.0",91,NA
"xfce4-clipman-history","version_1.1",91,NA
"xfce4-clipman-history","version_1.0",0,NA
"ranlib","version_3.1.1",4,NA
"ranlib","version_3.1",0,NA
"ranlib","version_3.0",4,NA
"ranlib","version_2.2.1",0,NA
"ranlib","version_2.2",0,NA
"ranlib","version_2.1.post1",0,NA
"ranlib","version_2.1",0,NA
"ranlib","version_2.0",0,NA
"ranlib","version_1.1",0,NA
"ranlib","version_1.0",0,NA
"cadaver","version_3.1.1",0,NA
"cadaver","version_3.1",0,NA
"cadaver","version_3.0",0,NA
"cadaver","version_2.2.1",0,NA
"cadaver","version_2.2",0,NA
"cadaver","version_2.1.post1",80,NA
"cadaver","version_2.1",80,NA
"cadaver","version_2.0",80,NA
"cadaver","version_1.1",80,NA
"cadaver","version_1.0",0,NA
"rahash2","version_3.1.1",0,NA
"rahash2","version_3.1",0,NA
"rahash2","version_3.0",0,NA
"rahash2","version_2.2.1",0,NA
"rahash2","version_2.2",0,NA
"rahash2","version_2.1.post1",80,NA
"rahash2","version_2.1",80,NA
"rahash2","version_2.0",80,NA
"rahash2","version_1.1",80,NA
"rahash2","version_1.0",0,NA
"pth-curl","version_3.1.1",70,NA
"pth-curl","version_3.1",0,NA
"pth-curl","version_3.0",70,NA
"pth-curl","version_2.2.1",70,NA
"pth-curl","version_2.2",70,NA
"pth-curl","version_2.1.post1",145,NA
"pth-curl","version_2.1",145,NA
"pth-curl","version_2.0",145,NA
"pth-curl","version_1.1",145,NA
"pth-curl","version_1.0",68,NA
"generic_web_server_fuzz","version_3.1.1",0,NA
"generic_web_server_fuzz","version_3.1",0,NA
"generic_web_server_fuzz","version_3.0",0,NA
"generic_web_server_fuzz","version_2.2.1",0,NA
"generic_web_server_fuzz","version_2.2",0,NA
"generic_web_server_fuzz","version_2.1.post1",80,NA
"generic_web_server_fuzz","version_2.1",80,NA
"generic_web_server_fuzz","version_2.0",80,NA
"generic_web_server_fuzz","version_1.1",80,NA
"generic_web_server_fuzz","version_1.0",0,NA
"kismetdb_to_gpx","version_3.1.1",0,NA
"kismetdb_to_gpx","version_3.1",0,NA
"kismetdb_to_gpx","version_3.0",0,NA
"kismetdb_to_gpx","version_2.2.1",0,NA
"kismetdb_to_gpx","version_2.2",0,NA
"kismetdb_to_gpx","version_2.1.post1",80,NA
"kismetdb_to_gpx","version_2.1",80,NA
"kismetdb_to_gpx","version_2.0",80,NA
"kismetdb_to_gpx","version_1.1",80,NA
"kismetdb_to_gpx","version_1.0",0,NA
"mpstat","version_3.1.1",0,NA
"mpstat","version_3.1",0,NA
"mpstat","version_3.0",0,NA
"mpstat","version_2.2.1",0,NA
"mpstat","version_2.2",0,NA
"mpstat","version_2.1.post1",80,NA
"mpstat","version_2.1",80,NA
"mpstat","version_2.0",80,NA
"mpstat","version_1.1",80,NA
"mpstat","version_1.0",0,NA
"grub-glue-efi","version_3.1.1",21,NA
"grub-glue-efi","version_3.1",0,NA
"grub-glue-efi","version_3.0",21,NA
"grub-glue-efi","version_2.2.1",21,NA
"grub-glue-efi","version_2.2",21,NA
"grub-glue-efi","version_2.1.post1",80,NA
"grub-glue-efi","version_2.1",80,NA
"grub-glue-efi","version_2.0",80,NA
"grub-glue-efi","version_1.1",80,NA
"grub-glue-efi","version_1.0",0,NA
"xfce4-appfinder","version_3.1.1",0,NA
"xfce4-appfinder","version_3.1",0,NA
"xfce4-appfinder","version_3.0",0,NA
"xfce4-appfinder","version_2.2.1",0,NA
"xfce4-appfinder","version_2.2",0,NA
"xfce4-appfinder","version_2.1.post1",91,NA
"xfce4-appfinder","version_2.1",91,NA
"xfce4-appfinder","version_2.0",91,NA
"xfce4-appfinder","version_1.1",91,NA
"xfce4-appfinder","version_1.0",0,NA
"openssl","version_3.1.1",12,NA
"openssl","version_3.1",0,NA
"openssl","version_3.0",12,NA
"openssl","version_2.2.1",12,NA
"openssl","version_2.2",12,NA
"openssl","version_2.1.post1",128,NA
"openssl","version_2.1",128,NA
"openssl","version_2.0",128,NA
"openssl","version_1.1",128,NA
"openssl","version_1.0",0,NA
"ip","version_3.1.1",0,NA
"ip","version_3.1",0,NA
"ip","version_3.0",0,NA
"ip","version_2.2.1",0,NA
"ip","version_2.2",0,NA
"ip","version_2.1.post1",26,NA
"ip","version_2.1",26,NA
"ip","version_2.0",26,NA
"ip","version_1.1",26,NA
"ip","version_1.0",0,NA
"unsquashfs","version_3.1.1",0,NA
"unsquashfs","version_3.1",0,NA
"unsquashfs","version_3.0",0,NA
